"Site_id","Round","species","norm_degree","strength","nestedra","weigh_betweeness","weigh_closeness","d","c","z"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Villamanriqueeste","7","Asphodelus fistulosus",0.05,1,1,0,NA,1,"0",NA
"Villamanriqueeste","7","Cistus crispus",0.45,8.25,0.5,0,0.5,0.666666666666667,"0.0587695133149677",NA
"Villamanriqueeste","7","Mirtus communis",0.55,10.75,0,0,1.5,0.792481250360578,"0",NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PinaresdeHinojos","1","Cistus salvifolius",0.5,1,0,NA,NA,NA,"0",NA
"PinaresdeHinojos","1","Ulex australis",0.5,1,1,NA,NA,NA,"0",NA
"PinaresdeHinojos","2","Diplotaxis virgata",0.25,1,0.5,NA,NA,NA,"0",NA
"PinaresdeHinojos","2","Rosmarinus officinalis",0.25,1,1,NA,NA,NA,"0",NA
"PinaresdeHinojos","2","Spartium junceum",0.5,2,0,NA,NA,NA,"0",NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PinaresdeHinojos","3","Anchusa azurea",0.0714285714285714,1,0.5,0,NA,1,"0",NA
"PinaresdeHinojos","3","Armeria velutina",0.0714285714285714,1,0.666666666666667,0,NA,1,"0",NA
"PinaresdeHinojos","3","Cistus crispus",0.0714285714285714,0.5,0.833333333333333,0,0.333333333333333,0,"0",NA
"PinaresdeHinojos","3","Cistus libanotis",0.142857142857143,2,0.333333333333333,0,NA,1,"0",NA
"PinaresdeHinojos","3","Cistus salvifolius",0.5,6,0,1,0.5,0.333333333333333,"0.291666666666667",NA
"PinaresdeHinojos","3","Diplotaxis virgata",0.214285714285714,2.5,0.166666666666667,0,0.333333333333333,0.666666666666667,"0",NA
"PinaresdeHinojos","3","Spartium junceum",0.0714285714285714,1,1,NA,NA,1,"0",NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PinaresdeHinojos","4","Andryala integrifolia",0.111111111111111,1,0.5,0,NA,1,"0",NA
"PinaresdeHinojos","4","Cistus crispus",0.111111111111111,1,0.25,0,NA,1,"0",NA
"PinaresdeHinojos","4","Cistus libanotis",0.111111111111111,1,0.75,0,NA,1,"0",NA
"PinaresdeHinojos","4","Cistus salvifolius",0.666666666666667,5.5,0,0,1,0.5,"0.165289256198347",NA
"PinaresdeHinojos","4","Spartium junceum",0.111111111111111,0.5,1,0,1,0,"0",NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PinaresdeHinojos","5","Cistus libanotis",0.428571428571429,3,1,NA,NA,NA,"Error in cz.pl$c : $ operator is invalid for atomic vectors
","Error in cz.pl$c : $ operator is invalid for atomic vectors
"
"PinaresdeHinojos","5","Cistus salvifolius",0.571428571428571,4,0,NA,NA,NA,"Error in cz.pl$c : $ operator is invalid for atomic vectors
","Error in cz.pl$c : $ operator is invalid for atomic vectors
"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PinaresdeHinojos","6","Cistus libanotis",0.5,3,0,NA,NA,NA,"Error in cz.pl$c : $ operator is invalid for atomic vectors
","Error in cz.pl$c : $ operator is invalid for atomic vectors
"
"PinaresdeHinojos","6","Cistus salvifolius",0.5,3,1,NA,NA,NA,"Error in cz.pl$c : $ operator is invalid for atomic vectors
","Error in cz.pl$c : $ operator is invalid for atomic vectors
"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PinaresdeHinojos","7","Anchusa azurea",0.117647058823529,2,0.6,0,NA,1,"0",NA
"PinaresdeHinojos","7","Armeria velutina",0.117647058823529,2,0.4,0,NA,0.999999999999999,"0",NA
"PinaresdeHinojos","7","Halimium halimifolium",0.117647058823529,1.5,0.8,0,1,0.72105705434887,"0",NA
"PinaresdeHinojos","7","Mentha pulegium",0.470588235294118,7.5,0,0,1,0.837923475606878,"0.124444444444444",NA
