"Site_id","species","norm_degree","nested.rank","strength","weigh_closeness","d","nested_contribution"
"LaRocina","Lasioglossum imminutus",0.0909090909090909,0.676470588235294,0.0909090909090909,0.0183395833903594,0.287886959190039,-0.37763131260971
"LaRocina","Lasioglossum malachurum",0.181818181818182,0.0882352941176471,0.23448275862069,0.0297601421379923,0.136761704218861,1.50195090780346
"LaRocina","Lasioglossum sp",0.181818181818182,0.117647058823529,0.367816091954023,0.0218241042345277,0.225366854448701,1.21754921244446
"LaRocina","Malachius morpho1",0.0909090909090909,0.705882352941177,0.2,0.0189774819430676,0.522038456466545,-0.340810699153418
"LaRocina","Merodon sp",0.0909090909090909,0.735294117647059,0.0344827586206897,0.0204600977198697,0,-0.253418016284944
"LaRocina","Nomada agrestis",0.0909090909090909,0.764705882352941,0.0344827586206897,0.0204600977198697,0,-0.0129668548109469
"LaRocina","Nomada fucata",0.0909090909090909,0.794117647058823,0.0909090909090909,0.0183395833903594,0.287886959190039,-0.440817527374301
"LaRocina","Nomada melathoracica",0.0909090909090909,0.823529411764706,0.333333333333333,NA,0.673740489657981,-0.428375588858009
"LaRocina","Osmia caerulescens",0.0909090909090909,0.852941176470588,1,NA,1,-0.636432024620371
"LaRocina","Panurgus banksianus",0.0909090909090909,0.882352941176471,1,NA,1,-0.685956448070166
"LaRocina","Panurgus sp",0.0909090909090909,0.911764705882353,1,NA,1,-0.671394969218391
"LaRocina","Rhyncomyia cuprea",0.0909090909090909,0.941176470588235,0.0344827586206897,0.0204600977198697,0,-0.0710522539651953
"LaRocina","Sphecodes sp",0.0909090909090909,0.970588235294118,0.0909090909090909,0.0183395833903594,0.287886959190039,-0.305407257888465
"LaRocina","Syrphidae NA",0.0909090909090909,1,0.333333333333333,0.0119040568551969,0.673740489657981,-0.515563355564975
"LaRocina","Xylocopa cantabrita",0.272727272727273,0.0294117647058824,0.42884012539185,0.0611890772930683,0,1.66366924964392
"Lasmulas","Andrena flavipes",0.111111111111111,0.227272727272727,0.111111111111111,0.0307655329888235,0.0836861800173475,-0.274327001982196
"Lasmulas","Andrena nigroaenaea",0.111111111111111,0.272727272727273,1,NA,1,-0.625034175473645
"Lasmulas","Andrena rhyssonota",0.111111111111111,0.318181818181818,0.333333333333333,NA,0.541843090008674,-0.765560911701229
"Lasmulas","Anthophora dispar",0.111111111111111,0.363636363636364,0.111111111111111,0.0284402310768775,0.0836861800173475,0.110043197347895
"Lasmulas","Anthophora hispanica",0.111111111111111,0.409090909090909,0.111111111111111,0.0307655329888235,0.0836861800173475,-0.136397656334267
"Lasmulas","Apis mellifera",0.666666666666667,0,3.01515151515152,0.0922965989664704,0.210608182487564,2.21700694754519
"Lasmulas","Bombylius sp",0.111111111111111,0.454545454545455,0.111111111111111,0.0284402310768775,0.0836861800173475,-0.178359125889367
"Lasmulas","Bombylius torquatus",0.111111111111111,0.5,0.166666666666667,0.027481571602376,0.252778263690786,-0.306742718680785
"Lasmulas","Conopidae NA",0.111111111111111,0.545454545454545,0.111111111111111,0.0284402310768775,0.0836861800173475,-0.0282937576624119
"Lasmulas","Dasypoda albimana",0.111111111111111,0.590909090909091,0.0909090909090909,0.0292917350013349,0,-0.158945959251102
"Lasmulas","Empis sp",0.111111111111111,0.636363636363636,0.111111111111111,0.0307655329888235,0.0836861800173475,-0.134928799021754
"Lasmulas","Empis testacea",0.111111111111111,0.681818181818182,0.111111111111111,0.0307655329888235,0.0836861800173475,-0.0602864004143426
"Lasmulas","Eristalis similis",0.111111111111111,0.727272727272727,0.111111111111111,0.0307655329888235,0.0836861800173475,-0.262686942666026
"Lasmulas","Eucera chrysopyga",0.111111111111111,0.181818181818182,0.181818181818182,0.0474924247109022,0.258018006999973,-0.12198629898135
"Lasmulas","Eucera sp",0.111111111111111,0.772727272727273,0.111111111111111,0.0284402310768775,0.0836861800173475,-0.148566023748943
"Lasmulas","Flavipanurgus venustus",0.111111111111111,0.136363636363636,0.454545454545455,0.075723215870324,0.592853211190973,0.00868452329208972
"Lasmulas","Heliotaurus ruficollis",0.111111111111111,0.818181818181818,0.5,0.0282758366775892,0.710935173682112,-0.71957351870504
"Lasmulas","Lasioglossum imminutus",0.111111111111111,0.863636363636364,0.5,NA,0.710935173682112,-0.721343803167107
"Lasmulas","Lasioglossum malachurum",0.222222222222222,0.0454545454545455,0.313131313131313,0.0608927769114887,0.204096593734733,1.08106010716541
"Lasmulas","Mycterus curculioides",0.111111111111111,0.909090909090909,0.5,NA,0.710935173682112,-0.689043669009682
"Lasmulas","Panurgus calcaratus",0.111111111111111,0.954545454545455,0.333333333333333,NA,0.541843090008674,-0.798144171640773
"Lasmulas","Panurgus dargius",0.111111111111111,1,0.333333333333333,NA,0.541843090008674,-0.730297837646934
"Lasmulas","Xylocopa cantabrita",0.222222222222222,0.0909090909090909,0.277777777777778,0.0421699978036459,0.131908595061468,0.643990545482787
